SampleNumber,Site,CollectDate,Test,Param,NumericResult,Results_Units,OrderDetails_User1,OrderDetails_User2,OrderDetails_User3,OrderDetails_User4,Instrument,RepLimit,Results_Method,AnalysisEmployee,AnalysisDate
2019011503-01,114 LA CB 1m,1/16/2019,pH,pH,5.843,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,sstrapazzon,1/16/2019 12:00:00 AM
2019011503-01,114 LA CB 1m,1/16/2019,Phytoplankton taxonomy,Total Biomass,,mg/m^3,,,,,Zeiss invertoscope inverted microscope,,ELA-Phytoplankton taxonomy,,
2019011503-01,114 LA CB 1m,1/16/2019,SRSi,SRSi,0.961,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bcooney,5/2/2019 12:00:00 AM
2019011503-01,114 LA CB 1m,1/16/2019,TDN,TDN,464,µg/L,,,,,Autoanalyzer II,28,ELA-TDN/NH3,shavens,4/11/2019 12:00:00 AM
2019011503-01,114 LA CB 1m,1/16/2019,TDP,TDP,4.23,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,sstrapazzon,3/29/2019 12:00:00 AM
2019011504-01,239 LA CB 1m,1/16/2019,Alk,Alk,,µEq/L,,,,,Mantech PC-Titration Plus System,,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019011504-01,239 LA CB 1m,1/16/2019,Anions,Cl,0.26,mg/L,,,,,Dionex DX-600 Ion Chromatograph,,UA-ClSO4,BASL - UAlberta,
2019011504-01,239 LA CB 1m,1/16/2019,Anions,SO4,2.02,mg/L,,,,,Dionex DX-600 Ion Chromatograph,,UA-ClSO4,BASL - UAlberta,
2019011504-01,239 LA CB 1m,1/16/2019,Archive,Archive,0,,,,,,,,ELA-Archive,,
2019011504-01,239 LA CB 1m,1/16/2019,Cations,Ca,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019011504-01,239 LA CB 1m,1/16/2019,Cations,Fe,0.02,mg/L,,,,,Thermo ICAP-6300 ICP-OES,"0.02	",UA-ICP,BASL - UAlberta,
2019011504-01,239 LA CB 1m,1/16/2019,Cations,K,0.4,mg/L,,,,,Thermo ICAP-6300 ICP-OES,,UA-ICP,BASL - UAlberta,
2019011504-01,239 LA CB 1m,1/16/2019,Cations,Mg,0.8,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019011504-01,239 LA CB 1m,1/16/2019,Cations,Mn,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019011504-01,239 LA CB 1m,1/16/2019,Cations,Na,1.06,mg/L,,,,,Thermo ICAP-6300 ICP-OES,,UA-ICP,BASL - UAlberta,
2019011504-01,239 LA CB 1m,1/16/2019,Chla,Chla,0.88,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,dlangenfeld,6/3/2019 12:00:00 AM
2019011504-01,239 LA CB 1m,1/16/2019,DIC,DIC,244,µM,,,,,LI-820 LiCor gas analyzer,,ELA-DIC,sstrapazzon,3/29/2019 12:00:00 AM
2019011504-01,239 LA CB 1m,1/16/2019,DOC,DOC,597,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,mbouch,12/20/2019 12:00:00 AM
2019011504-01,239 LA CB 1m,1/16/2019,NH3,NH3-N,32,µg/L,,,,,Autoanalyzer II,21,ELA-TDN/NH3,shavens,4/11/2019 12:00:00 AM
2019011504-01,239 LA CB 1m,1/16/2019,NO2,NO2-N,3,µg/L,,,,,Autoanalyzer II,1.43,ELA-NO2/NO3,shavens,4/11/2019 12:00:00 AM
2019011504-01,239 LA CB 1m,1/16/2019,NO3,NO3-N,38,µg/L,,,,,Autoanalyzer II,1.43,ELA-NO2/NO3,shavens,4/11/2019 12:00:00 AM
2019011504-01,239 LA CB 1m,1/16/2019,Part C/N,Part C,272,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019011504-01,239 LA CB 1m,1/16/2019,Part C/N,Part N,31,µg/L,,,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,BASL - UAlberta,
2019011504-01,239 LA CB 1m,1/16/2019,Part P,Part P,3,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,mbouch,12/20/2019 12:00:00 AM
2019011504-01,239 LA CB 1m,1/16/2019,pH,pH,6.65,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,sstrapazzon,1/16/2019 12:00:00 AM
2019011504-01,239 LA CB 1m,1/16/2019,Phytoplankton taxonomy,Total Biomass,,mg/m^3,,,,,Zeiss invertoscope inverted microscope,,ELA-Phytoplankton taxonomy,,
2019011504-01,239 LA CB 1m,1/16/2019,SRSi,SRSi,2.714,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bcooney,5/16/2019 12:00:00 AM
2019011504-01,239 LA CB 1m,1/16/2019,TDN,TDN,275,µg/L,,,,,Autoanalyzer II,28,ELA-TDN/NH3,shavens,4/11/2019 12:00:00 AM
2019011504-01,239 LA CB 1m,1/16/2019,TDP,TDP,3.73,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,sstrapazzon,3/29/2019 12:00:00 AM
2019011504-02,239 LA CB 5m,1/16/2019,Alk,Alk,,µEq/L,,,,,Mantech PC-Titration Plus System,,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019011504-02,239 LA CB 5m,1/16/2019,Anions,Cl,0.25,mg/L,,,,,Dionex DX-600 Ion Chromatograph,,UA-ClSO4,BASL - UAlberta,
2019011504-02,239 LA CB 5m,1/16/2019,Anions,SO4,1.92,mg/L,,,,,Dionex DX-600 Ion Chromatograph,,UA-ClSO4,BASL - UAlberta,
2019011504-02,239 LA CB 5m,1/16/2019,Archive,Archive,0,,,,,,,,ELA-Archive,,
2019011504-02,239 LA CB 5m,1/16/2019,Cations,Ca,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019011504-02,239 LA CB 5m,1/16/2019,Cations,Fe,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,"0.02	",UA-ICP,BASL - UAlberta,
2019011504-02,239 LA CB 5m,1/16/2019,Cations,K,0.39,mg/L,,,,,Thermo ICAP-6300 ICP-OES,,UA-ICP,BASL - UAlberta,
2019011504-02,239 LA CB 5m,1/16/2019,Cations,Mg,0.77,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019011504-02,239 LA CB 5m,1/16/2019,Cations,Mn,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019011504-02,239 LA CB 5m,1/16/2019,Cations,Na,1.02,mg/L,,,,,Thermo ICAP-6300 ICP-OES,,UA-ICP,BASL - UAlberta,
2019011504-02,239 LA CB 5m,1/16/2019,Chla,Chla,0.67,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,dlangenfeld,6/3/2019 12:00:00 AM
2019011504-02,239 LA CB 5m,1/16/2019,DIC,DIC,262,µM,,,,,LI-820 LiCor gas analyzer,,ELA-DIC,sstrapazzon,3/29/2019 12:00:00 AM
2019011504-02,239 LA CB 5m,1/16/2019,DOC,DOC,610,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,mbouch,12/20/2019 12:00:00 AM
2019011504-02,239 LA CB 5m,1/16/2019,NH3,NH3-N,33,µg/L,,,,,Autoanalyzer II,21,ELA-TDN/NH3,shavens,4/11/2019 12:00:00 AM
2019011504-02,239 LA CB 5m,1/16/2019,NO2,NO2-N,2,µg/L,,,,,Autoanalyzer II,1.43,ELA-NO2/NO3,shavens,4/11/2019 12:00:00 AM
2019011504-02,239 LA CB 5m,1/16/2019,NO3,NO3-N,43,µg/L,,,,,Autoanalyzer II,1.43,ELA-NO2/NO3,shavens,4/11/2019 12:00:00 AM
2019011504-02,239 LA CB 5m,1/16/2019,Part C/N,Part C,267,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019011504-02,239 LA CB 5m,1/16/2019,Part C/N,Part N,31,µg/L,,,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,BASL - UAlberta,
2019011504-02,239 LA CB 5m,1/16/2019,Part P,Part P,3,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,mbouch,12/20/2019 12:00:00 AM
2019011504-02,239 LA CB 5m,1/16/2019,pH,pH,6.609,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,sstrapazzon,1/16/2019 12:00:00 AM
2019011504-02,239 LA CB 5m,1/16/2019,SRSi,SRSi,2.623,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bcooney,5/16/2019 12:00:00 AM
2019011504-02,239 LA CB 5m,1/16/2019,TDN,TDN,285,µg/L,,,,,Autoanalyzer II,28,ELA-TDN/NH3,shavens,4/11/2019 12:00:00 AM
2019011504-02,239 LA CB 5m,1/16/2019,TDP,TDP,3.56,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,sstrapazzon,3/29/2019 12:00:00 AM
2019011504-03,239 LA CB 10m,1/16/2019,Alk,Alk,,µEq/L,,,,,Mantech PC-Titration Plus System,,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019011504-03,239 LA CB 10m,1/16/2019,Anions,Cl,0.26,mg/L,,,,,Dionex DX-600 Ion Chromatograph,,UA-ClSO4,BASL - UAlberta,
2019011504-03,239 LA CB 10m,1/16/2019,Anions,SO4,1.91,mg/L,,,,,Dionex DX-600 Ion Chromatograph,,UA-ClSO4,BASL - UAlberta,
2019011504-03,239 LA CB 10m,1/16/2019,Archive,Archive,0,,,,,,,,ELA-Archive,,
2019011504-03,239 LA CB 10m,1/16/2019,Cations,Ca,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019011504-03,239 LA CB 10m,1/16/2019,Cations,Fe,0.02,mg/L,,,,,Thermo ICAP-6300 ICP-OES,"0.02	",UA-ICP,BASL - UAlberta,
2019011504-03,239 LA CB 10m,1/16/2019,Cations,K,0.39,mg/L,,,,,Thermo ICAP-6300 ICP-OES,,UA-ICP,BASL - UAlberta,
2019011504-03,239 LA CB 10m,1/16/2019,Cations,Mg,0.78,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019011504-03,239 LA CB 10m,1/16/2019,Cations,Mn,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019011504-03,239 LA CB 10m,1/16/2019,Cations,Na,1.03,mg/L,,,,,Thermo ICAP-6300 ICP-OES,,UA-ICP,BASL - UAlberta,
2019011504-03,239 LA CB 10m,1/16/2019,Chla,Chla,0,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,dlangenfeld,6/3/2019 12:00:00 AM
2019011504-03,239 LA CB 10m,1/16/2019,DIC,DIC,271,µM,,,,,LI-820 LiCor gas analyzer,,ELA-DIC,sstrapazzon,3/29/2019 12:00:00 AM
2019011504-03,239 LA CB 10m,1/16/2019,DOC,DOC,606,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,mbouch,12/20/2019 12:00:00 AM
2019011504-03,239 LA CB 10m,1/16/2019,NH3,NH3-N,30,µg/L,,,,,Autoanalyzer II,21,ELA-TDN/NH3,shavens,4/11/2019 12:00:00 AM
2019011504-03,239 LA CB 10m,1/16/2019,NO2,NO2-N,2,µg/L,,,,,Autoanalyzer II,1.43,ELA-NO2/NO3,shavens,4/11/2019 12:00:00 AM
2019011504-03,239 LA CB 10m,1/16/2019,NO3,NO3-N,48,µg/L,,,,,Autoanalyzer II,1.43,ELA-NO2/NO3,shavens,4/11/2019 12:00:00 AM
2019011504-03,239 LA CB 10m,1/16/2019,Part C/N,Part C,253,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019011504-03,239 LA CB 10m,1/16/2019,Part C/N,Part N,23,µg/L,,,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,BASL - UAlberta,
2019011504-03,239 LA CB 10m,1/16/2019,Part P,Part P,5,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,mbouch,12/20/2019 12:00:00 AM
2019011504-03,239 LA CB 10m,1/16/2019,pH,pH,6.564,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,sstrapazzon,1/16/2019 12:00:00 AM
2019011504-03,239 LA CB 10m,1/16/2019,SRSi,SRSi,2.688,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bcooney,5/16/2019 12:00:00 AM
2019011504-03,239 LA CB 10m,1/16/2019,TDN,TDN,270,µg/L,,,,,Autoanalyzer II,28,ELA-TDN/NH3,shavens,4/11/2019 12:00:00 AM
2019011504-03,239 LA CB 10m,1/16/2019,TDP,TDP,3.39,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,sstrapazzon,3/29/2019 12:00:00 AM
2019011504-04,239 LA CB 15m,1/16/2019,Alk,Alk,,µEq/L,,,,,Mantech PC-Titration Plus System,,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019011504-04,239 LA CB 15m,1/16/2019,Anions,Cl,0.27,mg/L,,,,,Dionex DX-600 Ion Chromatograph,,UA-ClSO4,BASL - UAlberta,
2019011504-04,239 LA CB 15m,1/16/2019,Anions,SO4,1.99,mg/L,,,,,Dionex DX-600 Ion Chromatograph,,UA-ClSO4,BASL - UAlberta,
2019011504-04,239 LA CB 15m,1/16/2019,Archive,Archive,0,,,,,,,,ELA-Archive,,
2019011504-04,239 LA CB 15m,1/16/2019,Cations,Ca,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019011504-04,239 LA CB 15m,1/16/2019,Cations,Fe,0.03,mg/L,,,,,Thermo ICAP-6300 ICP-OES,"0.02	",UA-ICP,BASL - UAlberta,
2019011504-04,239 LA CB 15m,1/16/2019,Cations,K,0.39,mg/L,,,,,Thermo ICAP-6300 ICP-OES,,UA-ICP,BASL - UAlberta,
2019011504-04,239 LA CB 15m,1/16/2019,Cations,Mg,0.77,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019011504-04,239 LA CB 15m,1/16/2019,Cations,Mn,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019011504-04,239 LA CB 15m,1/16/2019,Cations,Na,1.03,mg/L,,,,,Thermo ICAP-6300 ICP-OES,,UA-ICP,BASL - UAlberta,
2019011504-04,239 LA CB 15m,1/16/2019,Chla,Chla,0,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,dlangenfeld,6/3/2019 12:00:00 AM
2019011504-04,239 LA CB 15m,1/16/2019,DIC,DIC,291,µM,,,,,LI-820 LiCor gas analyzer,,ELA-DIC,sstrapazzon,3/29/2019 12:00:00 AM
2019011504-04,239 LA CB 15m,1/16/2019,DOC,DOC,590,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,mbouch,12/20/2019 12:00:00 AM
2019011504-04,239 LA CB 15m,1/16/2019,NH3,NH3-N,34,µg/L,,,,,Autoanalyzer II,21,ELA-TDN/NH3,shavens,4/11/2019 12:00:00 AM
2019011504-04,239 LA CB 15m,1/16/2019,NO2,NO2-N,2,µg/L,,,,,Autoanalyzer II,1.43,ELA-NO2/NO3,shavens,4/11/2019 12:00:00 AM
2019011504-04,239 LA CB 15m,1/16/2019,NO3,NO3-N,55,µg/L,,,,,Autoanalyzer II,1.43,ELA-NO2/NO3,shavens,4/11/2019 12:00:00 AM
2019011504-04,239 LA CB 15m,1/16/2019,Part C/N,Part C,275,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019011504-04,239 LA CB 15m,1/16/2019,Part C/N,Part N,20,µg/L,,,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,BASL - UAlberta,
2019011504-04,239 LA CB 15m,1/16/2019,Part P,Part P,4,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,mbouch,12/20/2019 12:00:00 AM
2019011504-04,239 LA CB 15m,1/16/2019,pH,pH,6.485,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,sstrapazzon,1/16/2019 12:00:00 AM
2019011504-04,239 LA CB 15m,1/16/2019,SRSi,SRSi,2.705,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bcooney,5/16/2019 12:00:00 AM
2019011504-04,239 LA CB 15m,1/16/2019,TDN,TDN,280,µg/L,,,,,Autoanalyzer II,28,ELA-TDN/NH3,shavens,4/11/2019 12:00:00 AM
2019011504-04,239 LA CB 15m,1/16/2019,TDP,TDP,3.73,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,sstrapazzon,3/29/2019 12:00:00 AM
2019011504-05,239 LA CB 20m,1/16/2019,Alk,Alk,,µEq/L,,,,,Mantech PC-Titration Plus System,,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019011504-05,239 LA CB 20m,1/16/2019,Anions,Cl,0.23,mg/L,,,,,Dionex DX-600 Ion Chromatograph,,UA-ClSO4,BASL - UAlberta,
2019011504-05,239 LA CB 20m,1/16/2019,Anions,SO4,1.95,mg/L,,,,,Dionex DX-600 Ion Chromatograph,,UA-ClSO4,BASL - UAlberta,
2019011504-05,239 LA CB 20m,1/16/2019,Archive,Archive,0,,,,,,,,ELA-Archive,,
2019011504-05,239 LA CB 20m,1/16/2019,Cations,Ca,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019011504-05,239 LA CB 20m,1/16/2019,Cations,Fe,0.05,mg/L,,,,,Thermo ICAP-6300 ICP-OES,"0.02	",UA-ICP,BASL - UAlberta,
2019011504-05,239 LA CB 20m,1/16/2019,Cations,K,0.4,mg/L,,,,,Thermo ICAP-6300 ICP-OES,,UA-ICP,BASL - UAlberta,
2019011504-05,239 LA CB 20m,1/16/2019,Cations,Mg,0.79,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019011504-05,239 LA CB 20m,1/16/2019,Cations,Mn,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019011504-05,239 LA CB 20m,1/16/2019,Cations,Na,1.02,mg/L,,,,,Thermo ICAP-6300 ICP-OES,,UA-ICP,BASL - UAlberta,
2019011504-05,239 LA CB 20m,1/16/2019,Chla,Chla,0,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,dlangenfeld,6/3/2019 12:00:00 AM
2019011504-05,239 LA CB 20m,1/16/2019,DIC,DIC,341,µM,,,,,LI-820 LiCor gas analyzer,,ELA-DIC,sstrapazzon,3/29/2019 12:00:00 AM
2019011504-05,239 LA CB 20m,1/16/2019,DOC,DOC,553,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,mbouch,12/20/2019 12:00:00 AM
2019011504-05,239 LA CB 20m,1/16/2019,NH3,NH3-N,37,µg/L,,,,,Autoanalyzer II,21,ELA-TDN/NH3,shavens,4/11/2019 12:00:00 AM
2019011504-05,239 LA CB 20m,1/16/2019,NO2,NO2-N,2,µg/L,,,,,Autoanalyzer II,1.43,ELA-NO2/NO3,shavens,4/11/2019 12:00:00 AM
2019011504-05,239 LA CB 20m,1/16/2019,NO3,NO3-N,66,µg/L,,,,,Autoanalyzer II,1.43,ELA-NO2/NO3,shavens,4/11/2019 12:00:00 AM
2019011504-05,239 LA CB 20m,1/16/2019,Part C/N,Part C,411,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019011504-05,239 LA CB 20m,1/16/2019,Part C/N,Part N,46,µg/L,,,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,BASL - UAlberta,
2019011504-05,239 LA CB 20m,1/16/2019,Part P,Part P,4,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,mbouch,12/20/2019 12:00:00 AM
2019011504-05,239 LA CB 20m,1/16/2019,pH,pH,6.363,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,sstrapazzon,1/16/2019 12:00:00 AM
2019011504-05,239 LA CB 20m,1/16/2019,SRSi,SRSi,3.004,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bcooney,5/16/2019 12:00:00 AM
2019011504-05,239 LA CB 20m,1/16/2019,TDN,TDN,278,µg/L,,,,,Autoanalyzer II,28,ELA-TDN/NH3,shavens,4/11/2019 12:00:00 AM
2019011504-05,239 LA CB 20m,1/16/2019,TDP,TDP,3.73,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,sstrapazzon,3/29/2019 12:00:00 AM
2019011504-06,239 LA CB 25m,1/16/2019,Alk,Alk,,µEq/L,,,,,Mantech PC-Titration Plus System,,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019011504-06,239 LA CB 25m,1/16/2019,Anions,Cl,0.25,mg/L,,,,,Dionex DX-600 Ion Chromatograph,,UA-ClSO4,BASL - UAlberta,
2019011504-06,239 LA CB 25m,1/16/2019,Anions,SO4,2,mg/L,,,,,Dionex DX-600 Ion Chromatograph,,UA-ClSO4,BASL - UAlberta,
2019011504-06,239 LA CB 25m,1/16/2019,Archive,Archive,0,,,,,,,,ELA-Archive,,
2019011504-06,239 LA CB 25m,1/16/2019,Cations,Ca,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019011504-06,239 LA CB 25m,1/16/2019,Cations,Fe,0.09,mg/L,,,,,Thermo ICAP-6300 ICP-OES,"0.02	",UA-ICP,BASL - UAlberta,
2019011504-06,239 LA CB 25m,1/16/2019,Cations,K,0.39,mg/L,,,,,Thermo ICAP-6300 ICP-OES,,UA-ICP,BASL - UAlberta,
2019011504-06,239 LA CB 25m,1/16/2019,Cations,Mg,0.79,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019011504-06,239 LA CB 25m,1/16/2019,Cations,Mn,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019011504-06,239 LA CB 25m,1/16/2019,Cations,Na,1.04,mg/L,,,,,Thermo ICAP-6300 ICP-OES,,UA-ICP,BASL - UAlberta,
2019011504-06,239 LA CB 25m,1/16/2019,Chla,Chla,0.54,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,dlangenfeld,6/3/2019 12:00:00 AM
2019011504-06,239 LA CB 25m,1/16/2019,DIC,DIC,383,µM,,,,,LI-820 LiCor gas analyzer,,ELA-DIC,sstrapazzon,3/29/2019 12:00:00 AM
2019011504-06,239 LA CB 25m,1/16/2019,DOC,DOC,536,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,mbouch,12/20/2019 12:00:00 AM
2019011504-06,239 LA CB 25m,1/16/2019,NH3,NH3-N,27,µg/L,,,,,Autoanalyzer II,21,ELA-TDN/NH3,shavens,4/11/2019 12:00:00 AM
2019011504-06,239 LA CB 25m,1/16/2019,NO2,NO2-N,2,µg/L,,,,,Autoanalyzer II,1.43,ELA-NO2/NO3,shavens,4/11/2019 12:00:00 AM
2019011504-06,239 LA CB 25m,1/16/2019,NO3,NO3-N,77,µg/L,,,,,Autoanalyzer II,1.43,ELA-NO2/NO3,shavens,4/11/2019 12:00:00 AM
2019011504-06,239 LA CB 25m,1/16/2019,Part C/N,Part C,413,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019011504-06,239 LA CB 25m,1/16/2019,Part C/N,Part N,39,µg/L,,,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,BASL - UAlberta,
2019011504-06,239 LA CB 25m,1/16/2019,Part P,Part P,7,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,mbouch,12/20/2019 12:00:00 AM
2019011504-06,239 LA CB 25m,1/16/2019,pH,pH,6.273,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,sstrapazzon,1/16/2019 12:00:00 AM
2019011504-06,239 LA CB 25m,1/16/2019,SRSi,SRSi,2.944,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bcooney,5/16/2019 12:00:00 AM
2019011504-06,239 LA CB 25m,1/16/2019,TDN,TDN,296,µg/L,,,,,Autoanalyzer II,28,ELA-TDN/NH3,shavens,4/11/2019 12:00:00 AM
2019011504-06,239 LA CB 25m,1/16/2019,TDP,TDP,4.91,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,sstrapazzon,3/29/2019 12:00:00 AM
2019011504-07,239 LA CB 30m,1/16/2019,Alk,Alk,,µEq/L,,,,,Mantech PC-Titration Plus System,,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019011504-07,239 LA CB 30m,1/16/2019,Anions,Cl,0.25,mg/L,,,,,Dionex DX-600 Ion Chromatograph,,UA-ClSO4,BASL - UAlberta,
2019011504-07,239 LA CB 30m,1/16/2019,Anions,SO4,1.88,mg/L,,,,,Dionex DX-600 Ion Chromatograph,,UA-ClSO4,BASL - UAlberta,
2019011504-07,239 LA CB 30m,1/16/2019,Archive,Archive,0,,,,,,,,ELA-Archive,,
2019011504-07,239 LA CB 30m,1/16/2019,Cations,Ca,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019011504-07,239 LA CB 30m,1/16/2019,Cations,Fe,0.43,mg/L,,,,,Thermo ICAP-6300 ICP-OES,"0.02	",UA-ICP,BASL - UAlberta,
2019011504-07,239 LA CB 30m,1/16/2019,Cations,K,0.42,mg/L,,,,,Thermo ICAP-6300 ICP-OES,,UA-ICP,BASL - UAlberta,
2019011504-07,239 LA CB 30m,1/16/2019,Cations,Mg,0.8,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019011504-07,239 LA CB 30m,1/16/2019,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019011504-07,239 LA CB 30m,1/16/2019,Cations,Na,1.04,mg/L,,,,,Thermo ICAP-6300 ICP-OES,,UA-ICP,BASL - UAlberta,
2019011504-07,239 LA CB 30m,1/16/2019,Chla,Chla,0.69,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,dlangenfeld,6/3/2019 12:00:00 AM
2019011504-07,239 LA CB 30m,1/16/2019,DIC,DIC,475,µM,,,,,LI-820 LiCor gas analyzer,,ELA-DIC,sstrapazzon,3/29/2019 12:00:00 AM
2019011504-07,239 LA CB 30m,1/16/2019,DOC,DOC,512,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,mbouch,12/20/2019 12:00:00 AM
2019011504-07,239 LA CB 30m,1/16/2019,NH3,NH3-N,52,µg/L,,,,,Autoanalyzer II,21,ELA-TDN/NH3,shavens,4/11/2019 12:00:00 AM
