SampleNumber,Site,CollectDate,Test,Param,NumericResult,Results_Units,OrderDetails_User1,OrderDetails_User2,OrderDetails_User3,OrderDetails_User4,Instrument,RepLimit,Results_Method,AnalysisEmployee,AnalysisDate
2017062002-07,373 LA CB 10m,6/20/2017,NO3,NO3-N,,µg/L,,,,,Autoanalyzer II,1.12,ELA-NO2/NO3,jdearnley,6/22/2017 12:00:00 AM
2017062002-07,373 LA CB 10m,6/20/2017,Part C/N,Part C,510.2,µg/L,,,,,Exeter CE 440 Elemental Analyzer,41.5,UA-C/N,U of Alberta,
2017062002-07,373 LA CB 10m,6/20/2017,Part C/N,Part N,53.5,µg/L,,,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,U of Alberta,
2017062002-07,373 LA CB 10m,6/20/2017,Part P,Part P,5,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,hpolaczek,12/11/2017 12:00:00 AM
2017062002-07,373 LA CB 10m,6/20/2017,pH,pH,6.682,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,hpolaczek,6/26/2017 12:00:00 AM
2017062002-07,373 LA CB 10m,6/20/2017,SRSi,SRSi,0.708,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bgirouard,12/19/2017 12:00:00 AM
2017062002-07,373 LA CB 10m,6/20/2017,TDN,TDN,189,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,6/26/2017 12:00:00 AM
2017062002-07,373 LA CB 10m,6/20/2017,TDP,TDP,2.574,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,,6/29/2017 12:00:00 AM
2017062601-01,442 LA CB Epi,6/26/2017,Alk,Alk,128.4,µEq/L,0,2.75,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2017062601-01,442 LA CB Epi,6/26/2017,Anions,Cl,0.18,mg/L,0,2.75,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2017062601-01,442 LA CB Epi,6/26/2017,Anions,SO4,1.59,mg/L,0,2.75,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2017062601-01,442 LA CB Epi,6/26/2017,Cations,Ca,1.85,mg/L,0,2.75,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,UAlberta,
2017062601-01,442 LA CB Epi,6/26/2017,Cations,Fe,0,mg/L,0,2.75,,,Thermo ICAP-6300 ICP-OES,0.0161,UA-ICP,UAlberta,
2017062601-01,442 LA CB Epi,6/26/2017,Cations,K,0.37,mg/L,0,2.75,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,UAlberta,
2017062601-01,442 LA CB Epi,6/26/2017,Cations,Mg,0.69,mg/L,0,2.75,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,UAlberta,
2017062601-01,442 LA CB Epi,6/26/2017,Cations,Mn,,mg/L,0,2.75,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,UAlberta,
2017062601-01,442 LA CB Epi,6/26/2017,Cations,Na,0.65,mg/L,0,2.75,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,UAlberta,
2017062601-01,442 LA CB Epi,6/26/2017,Chla,Chla,1.45,µg/L,0,2.75,,,Turner Designs Trilogy Fluorometer,,ELA-Chla,bgirouard,10/26/2017 12:00:00 AM
2017062601-01,442 LA CB Epi,6/26/2017,DIC,DIC,136,µM,0,2.75,,,LI-820 LiCor gas analyzer,,ELA-DIC,hpolaczek,7/4/2017 12:00:00 AM
2017062601-01,442 LA CB Epi,6/26/2017,DOC,DOC,545,µmol/L,0,2.75,,,"Shimadzu TOC-VCPH/CPN	",40,FWI-DOC,spaterson,5/22/2018 12:00:00 AM
2017062601-01,442 LA CB Epi,6/26/2017,NH3,NH3-N,,µg/L,0,2.75,,,Autoanalyzer II,4.4,ELA-TDN/NH3,jdearnley,6/27/2017 12:00:00 AM
2017062601-01,442 LA CB Epi,6/26/2017,NO2,NO2-N,0,µg/L,0,2.75,,,Autoanalyzer II,0.46,ELA-NO2/NO3,,6/27/2017 12:00:00 AM
2017062601-01,442 LA CB Epi,6/26/2017,NO3,NO3-N,,µg/L,0,2.75,,,Autoanalyzer II,1.12,ELA-NO2/NO3,jdearnley,6/27/2017 12:00:00 AM
2017062601-01,442 LA CB Epi,6/26/2017,Part C/N,Part C,407.9,µg/L,0,2.75,,,Exeter CE 440 Elemental Analyzer,41.5,UA-C/N,U of Alberta,
2017062601-01,442 LA CB Epi,6/26/2017,Part C/N,Part N,43.8,µg/L,0,2.75,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,U of Alberta,
2017062601-01,442 LA CB Epi,6/26/2017,Part P,Part P,3,µg/L,0,2.75,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,hpolaczek,12/11/2017 12:00:00 AM
2017062601-01,442 LA CB Epi,6/26/2017,pH,pH,7.137,SU,0,2.75,,,Fisher Scientific Accumet pH meter,,ELA-pH,hpolaczek,6/26/2017 12:00:00 AM
2017062601-01,442 LA CB Epi,6/26/2017,SRSi,SRSi,0.544,mg/L,0,2.75,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bgirouard,12/19/2017 12:00:00 AM
2017062601-01,442 LA CB Epi,6/26/2017,TDN,TDN,233,µg/L,0,2.75,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,6/29/2017 12:00:00 AM
2017062601-01,442 LA CB Epi,6/26/2017,TDP,TDP,2.51,µg/L,0,2.75,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,,6/29/2017 12:00:00 AM
2017062601-02,442 LA CB Meta,6/26/2017,Chla,Chla,3.03,µg/L,3.25,8,,,Turner Designs Trilogy Fluorometer,,ELA-Chla,bgirouard,10/26/2017 12:00:00 AM
2017062601-02,442 LA CB Meta,6/26/2017,DIC,DIC,153,µM,3.25,8,,,LI-820 LiCor gas analyzer,,ELA-DIC,hpolaczek,7/4/2017 12:00:00 AM
2017062601-02,442 LA CB Meta,6/26/2017,DOC,DOC,535,µmol/L,3.25,8,,,"Shimadzu TOC-VCPH/CPN	",40,FWI-DOC,sstrapazzon,1/16/2019 12:00:00 AM
2017062601-02,442 LA CB Meta,6/26/2017,NH3,NH3-N,,µg/L,3.25,8,,,Autoanalyzer II,4.4,ELA-TDN/NH3,jdearnley,6/27/2017 12:00:00 AM
2017062601-02,442 LA CB Meta,6/26/2017,NO2,NO2-N,0,µg/L,3.25,8,,,Autoanalyzer II,0.46,ELA-NO2/NO3,,6/27/2017 12:00:00 AM
2017062601-02,442 LA CB Meta,6/26/2017,NO3,NO3-N,,µg/L,3.25,8,,,Autoanalyzer II,1.12,ELA-NO2/NO3,jdearnley,6/27/2017 12:00:00 AM
2017062601-02,442 LA CB Meta,6/26/2017,Part C/N,Part C,542,µg/L,3.25,8,,,Exeter CE 440 Elemental Analyzer,41.5,UA-C/N,U of Alberta,
2017062601-02,442 LA CB Meta,6/26/2017,Part C/N,Part N,49.3,µg/L,3.25,8,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,U of Alberta,
2017062601-02,442 LA CB Meta,6/26/2017,Part P,Part P,7,µg/L,3.25,8,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,hpolaczek,12/11/2017 12:00:00 AM
2017062601-02,442 LA CB Meta,6/26/2017,pH,pH,6.87,SU,3.25,8,,,Fisher Scientific Accumet pH meter,,ELA-pH,hpolaczek,6/26/2017 12:00:00 AM
2017062601-02,442 LA CB Meta,6/26/2017,SRSi,SRSi,0.673,mg/L,3.25,8,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bgirouard,12/19/2017 12:00:00 AM
2017062601-02,442 LA CB Meta,6/26/2017,TDN,TDN,223,µg/L,3.25,8,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,6/29/2017 12:00:00 AM
2017062601-02,442 LA CB Meta,6/26/2017,TDP,TDP,2.236,µg/L,3.25,8,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,,6/29/2017 12:00:00 AM
2017062601-03,442 LA CB 5m,6/26/2017,Alk,Alk,134.4,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2017062601-03,442 LA CB 5m,6/26/2017,Anions,Cl,0.19,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2017062601-03,442 LA CB 5m,6/26/2017,Anions,SO4,1.39,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2017062601-03,442 LA CB 5m,6/26/2017,Cations,Ca,1.93,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,UAlberta,
2017062601-03,442 LA CB 5m,6/26/2017,Cations,Fe,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0161,UA-ICP,UAlberta,
2017062601-03,442 LA CB 5m,6/26/2017,Cations,K,0.37,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,UAlberta,
2017062601-03,442 LA CB 5m,6/26/2017,Cations,Mg,0.71,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,UAlberta,
2017062601-03,442 LA CB 5m,6/26/2017,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,UAlberta,
2017062601-03,442 LA CB 5m,6/26/2017,Cations,Na,0.65,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,UAlberta,
2017062601-03,442 LA CB 5m,6/26/2017,Chla,Chla,3.77,µg/L,,,,,Turner Designs Trilogy Fluorometer,,ELA-Chla,bgirouard,10/26/2017 12:00:00 AM
2017062601-03,442 LA CB 5m,6/26/2017,DIC,DIC,178,µM,,,,,LI-820 LiCor gas analyzer,,ELA-DIC,hpolaczek,7/4/2017 12:00:00 AM
2017062601-03,442 LA CB 5m,6/26/2017,DOC,DOC,548,µmol/L,,,,,"Shimadzu TOC-VCPH/CPN	",40,FWI-DOC,sstrapazzon,1/16/2019 12:00:00 AM
2017062601-03,442 LA CB 5m,6/26/2017,NH3,NH3-N,,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,jdearnley,6/27/2017 12:00:00 AM
2017062601-03,442 LA CB 5m,6/26/2017,NO2,NO2-N,0,µg/L,,,,,Autoanalyzer II,0.46,ELA-NO2/NO3,,6/27/2017 12:00:00 AM
2017062601-03,442 LA CB 5m,6/26/2017,NO3,NO3-N,,µg/L,,,,,Autoanalyzer II,1.12,ELA-NO2/NO3,jdearnley,6/27/2017 12:00:00 AM
2017062601-03,442 LA CB 5m,6/26/2017,Part C/N,Part C,603,µg/L,,,,,Exeter CE 440 Elemental Analyzer,41.5,UA-C/N,U of Alberta,
2017062601-03,442 LA CB 5m,6/26/2017,Part C/N,Part N,66.9,µg/L,,,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,U of Alberta,
2017062601-03,442 LA CB 5m,6/26/2017,Part P,Part P,5,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,hpolaczek,12/11/2017 12:00:00 AM
2017062601-03,442 LA CB 5m,6/26/2017,pH,pH,6.679,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,hpolaczek,6/26/2017 12:00:00 AM
2017062601-03,442 LA CB 5m,6/26/2017,SRSi,SRSi,0.77,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bgirouard,12/19/2017 12:00:00 AM
2017062601-03,442 LA CB 5m,6/26/2017,TDN,TDN,224,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,6/29/2017 12:00:00 AM
2017062601-03,442 LA CB 5m,6/26/2017,TDP,TDP,2.573,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,,6/29/2017 12:00:00 AM
2017062601-04,442 LA CB 9m,6/26/2017,Alk,Alk,127,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2017062601-04,442 LA CB 9m,6/26/2017,Anions,Cl,0.21,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2017062601-04,442 LA CB 9m,6/26/2017,Anions,SO4,1.47,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2017062601-04,442 LA CB 9m,6/26/2017,Cations,Ca,1.91,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,UAlberta,
2017062601-04,442 LA CB 9m,6/26/2017,Cations,Fe,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0161,UA-ICP,UAlberta,
2017062601-04,442 LA CB 9m,6/26/2017,Cations,K,0.37,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,UAlberta,
2017062601-04,442 LA CB 9m,6/26/2017,Cations,Mg,0.7,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,UAlberta,
2017062601-04,442 LA CB 9m,6/26/2017,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,UAlberta,
2017062601-04,442 LA CB 9m,6/26/2017,Cations,Na,0.64,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,UAlberta,
2017062601-04,442 LA CB 9m,6/26/2017,Chla,Chla,7.04,µg/L,,,,,Turner Designs Trilogy Fluorometer,,ELA-Chla,bgirouard,10/26/2017 12:00:00 AM
2017062601-04,442 LA CB 9m,6/26/2017,DIC,DIC,273,µM,,,,,LI-820 LiCor gas analyzer,,ELA-DIC,hpolaczek,7/4/2017 12:00:00 AM
2017062601-04,442 LA CB 9m,6/26/2017,DOC,DOC,511,µmol/L,,,,,"Shimadzu TOC-VCPH/CPN	",40,FWI-DOC,sstrapazzon,1/16/2019 12:00:00 AM
2017062601-04,442 LA CB 9m,6/26/2017,NH3,NH3-N,,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,jdearnley,6/27/2017 12:00:00 AM
2017062601-04,442 LA CB 9m,6/26/2017,NO2,NO2-N,0,µg/L,,,,,Autoanalyzer II,0.46,ELA-NO2/NO3,,6/27/2017 12:00:00 AM
2017062601-04,442 LA CB 9m,6/26/2017,NO3,NO3-N,,µg/L,,,,,Autoanalyzer II,1.12,ELA-NO2/NO3,jdearnley,6/27/2017 12:00:00 AM
2017062601-04,442 LA CB 9m,6/26/2017,Part C/N,Part C,699.5,µg/L,,,,,Exeter CE 440 Elemental Analyzer,41.5,UA-C/N,U of Alberta,
2017062601-04,442 LA CB 9m,6/26/2017,Part C/N,Part N,78.4,µg/L,,,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,U of Alberta,
2017062601-04,442 LA CB 9m,6/26/2017,Part P,Part P,6,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,hpolaczek,12/11/2017 12:00:00 AM
2017062601-04,442 LA CB 9m,6/26/2017,pH,pH,6.205,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,hpolaczek,6/26/2017 12:00:00 AM
2017062601-04,442 LA CB 9m,6/26/2017,SRSi,SRSi,1.011,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bgirouard,12/19/2017 12:00:00 AM
2017062601-04,442 LA CB 9m,6/26/2017,TDN,TDN,288,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,6/29/2017 12:00:00 AM
2017062601-04,442 LA CB 9m,6/26/2017,TDP,TDP,2.615,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,,6/29/2017 12:00:00 AM
2017062601-05,442 LA CB 13m,6/26/2017,Alk,Alk,120.8,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2017062601-05,442 LA CB 13m,6/26/2017,Anions,Cl,0.19,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2017062601-05,442 LA CB 13m,6/26/2017,Anions,SO4,1.62,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2017062601-05,442 LA CB 13m,6/26/2017,Cations,Ca,1.93,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,UAlberta,
2017062601-05,442 LA CB 13m,6/26/2017,Cations,Fe,0.02,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0161,UA-ICP,UAlberta,
2017062601-05,442 LA CB 13m,6/26/2017,Cations,K,0.38,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,UAlberta,
2017062601-05,442 LA CB 13m,6/26/2017,Cations,Mg,0.71,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,UAlberta,
2017062601-05,442 LA CB 13m,6/26/2017,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,UAlberta,
2017062601-05,442 LA CB 13m,6/26/2017,Cations,Na,0.65,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,UAlberta,
2017062601-05,442 LA CB 13m,6/26/2017,Chla,Chla,2.21,µg/L,,,,,Turner Designs Trilogy Fluorometer,,ELA-Chla,bgirouard,10/26/2017 12:00:00 AM
2017062601-05,442 LA CB 13m,6/26/2017,DIC,DIC,371,µM,,,,,LI-820 LiCor gas analyzer,,ELA-DIC,hpolaczek,7/4/2017 12:00:00 AM
2017062601-05,442 LA CB 13m,6/26/2017,DOC,DOC,523,µmol/L,,,,,"Shimadzu TOC-VCPH/CPN	",40,FWI-DOC,sstrapazzon,1/16/2019 12:00:00 AM
2017062601-05,442 LA CB 13m,6/26/2017,NH3,NH3-N,,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,jdearnley,6/27/2017 12:00:00 AM
2017062601-05,442 LA CB 13m,6/26/2017,NO2,NO2-N,0,µg/L,,,,,Autoanalyzer II,0.46,ELA-NO2/NO3,,6/27/2017 12:00:00 AM
2017062601-05,442 LA CB 13m,6/26/2017,NO3,NO3-N,,µg/L,,,,,Autoanalyzer II,1.12,ELA-NO2/NO3,jdearnley,6/27/2017 12:00:00 AM
2017062601-05,442 LA CB 13m,6/26/2017,Part C/N,Part C,442.9,µg/L,,,,,Exeter CE 440 Elemental Analyzer,41.5,UA-C/N,U of Alberta,
2017062601-05,442 LA CB 13m,6/26/2017,Part C/N,Part N,43.8,µg/L,,,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,U of Alberta,
2017062601-05,442 LA CB 13m,6/26/2017,Part P,Part P,5,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,hpolaczek,12/11/2017 12:00:00 AM
2017062601-05,442 LA CB 13m,6/26/2017,pH,pH,6,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,hpolaczek,6/26/2017 12:00:00 AM
2017062601-05,442 LA CB 13m,6/26/2017,SRSi,SRSi,1.243,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bgirouard,12/19/2017 12:00:00 AM
2017062601-05,442 LA CB 13m,6/26/2017,TDN,TDN,363,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,6/29/2017 12:00:00 AM
2017062601-05,442 LA CB 13m,6/26/2017,TDP,TDP,3.183,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,,6/29/2017 12:00:00 AM
2017062601-06,442 LA CB 17m,6/26/2017,Alk,Alk,113.8,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2017062601-06,442 LA CB 17m,6/26/2017,Anions,Cl,0.28,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2017062601-06,442 LA CB 17m,6/26/2017,Anions,SO4,1.38,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2017062601-06,442 LA CB 17m,6/26/2017,Cations,Ca,1.9,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,UAlberta,
2017062601-06,442 LA CB 17m,6/26/2017,Cations,Fe,0.03,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0161,UA-ICP,UAlberta,
2017062601-06,442 LA CB 17m,6/26/2017,Cations,K,0.41,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,UAlberta,
2017062601-06,442 LA CB 17m,6/26/2017,Cations,Mg,0.73,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,UAlberta,
2017062601-06,442 LA CB 17m,6/26/2017,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,UAlberta,
2017062601-06,442 LA CB 17m,6/26/2017,Cations,Na,0.68,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,UAlberta,
2017062601-06,442 LA CB 17m,6/26/2017,Chla,Chla,3.02,µg/L,,,,,Turner Designs Trilogy Fluorometer,,ELA-Chla,bgirouard,10/26/2017 12:00:00 AM
2017062601-06,442 LA CB 17m,6/26/2017,DIC,DIC,623,µM,,,,,LI-820 LiCor gas analyzer,,ELA-DIC,hpolaczek,7/4/2017 12:00:00 AM
2017062601-06,442 LA CB 17m,6/26/2017,DOC,DOC,504,µmol/L,,,,,"Shimadzu TOC-VCPH/CPN	",40,FWI-DOC,sstrapazzon,1/16/2019 12:00:00 AM
2017062601-06,442 LA CB 17m,6/26/2017,NH3,NH3-N,,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,jdearnley,6/27/2017 12:00:00 AM
2017062601-06,442 LA CB 17m,6/26/2017,NO2,NO2-N,2,µg/L,,,,,Autoanalyzer II,0.46,ELA-NO2/NO3,,6/27/2017 12:00:00 AM
2017062601-06,442 LA CB 17m,6/26/2017,NO3,NO3-N,,µg/L,,,,,Autoanalyzer II,1.12,ELA-NO2/NO3,jdearnley,6/27/2017 12:00:00 AM
2017062601-06,442 LA CB 17m,6/26/2017,Part C/N,Part C,3001.3,µg/L,,,,,Exeter CE 440 Elemental Analyzer,41.5,UA-C/N,U of Alberta,
2017062601-06,442 LA CB 17m,6/26/2017,Part C/N,Part N,366.1,µg/L,,,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,U of Alberta,
2017062601-06,442 LA CB 17m,6/26/2017,Part P,Part P,31,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,hpolaczek,12/11/2017 12:00:00 AM
2017062601-06,442 LA CB 17m,6/26/2017,pH,pH,6.205,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,hpolaczek,6/26/2017 12:00:00 AM
2017062601-06,442 LA CB 17m,6/26/2017,SRSi,SRSi,1.478,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bgirouard,12/19/2017 12:00:00 AM
2017062601-06,442 LA CB 17m,6/26/2017,TDN,TDN,497,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,6/29/2017 12:00:00 AM
2017062601-06,442 LA CB 17m,6/26/2017,TDP,TDP,4.068,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,,6/29/2017 12:00:00 AM
2017062601-07,442 LA CB 9m,6/26/2017,Alk,Alk,124.6,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2017062601-07,442 LA CB 9m,6/26/2017,Anions,Cl,0.25,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2017062601-07,442 LA CB 9m,6/26/2017,Anions,SO4,1.44,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2017062601-07,442 LA CB 9m,6/26/2017,Cations,Ca,1.91,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,UAlberta,
2017062601-07,442 LA CB 9m,6/26/2017,Cations,Fe,0.01,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0161,UA-ICP,UAlberta,
2017062601-07,442 LA CB 9m,6/26/2017,Cations,K,0.36,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,UAlberta,
2017062601-07,442 LA CB 9m,6/26/2017,Cations,Mg,0.7,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,UAlberta,
2017062601-07,442 LA CB 9m,6/26/2017,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,UAlberta,
2017062601-07,442 LA CB 9m,6/26/2017,Cations,Na,0.65,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,UAlberta,
2017062601-07,442 LA CB 9m,6/26/2017,Chla,Chla,7.2,µg/L,,,,,Turner Designs Trilogy Fluorometer,,ELA-Chla,bgirouard,10/26/2017 12:00:00 AM
2017062601-07,442 LA CB 9m,6/26/2017,DIC,DIC,279,µM,,,,,LI-820 LiCor gas analyzer,,ELA-DIC,hpolaczek,7/4/2017 12:00:00 AM
2017062601-07,442 LA CB 9m,6/26/2017,DOC,DOC,527,µmol/L,,,,,"Shimadzu TOC-VCPH/CPN	",40,FWI-DOC,sstrapazzon,1/16/2019 12:00:00 AM
2017062601-07,442 LA CB 9m,6/26/2017,NH3,NH3-N,,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,jdearnley,6/27/2017 12:00:00 AM
2017062601-07,442 LA CB 9m,6/26/2017,NO2,NO2-N,0,µg/L,,,,,Autoanalyzer II,0.46,ELA-NO2/NO3,,6/27/2017 12:00:00 AM
2017062601-07,442 LA CB 9m,6/26/2017,NO3,NO3-N,,µg/L,,,,,Autoanalyzer II,1.12,ELA-NO2/NO3,jdearnley,6/27/2017 12:00:00 AM
2017062601-07,442 LA CB 9m,6/26/2017,Part C/N,Part C,674.5,µg/L,,,,,Exeter CE 440 Elemental Analyzer,41.5,UA-C/N,U of Alberta,
2017062601-07,442 LA CB 9m,6/26/2017,Part C/N,Part N,80.2,µg/L,,,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,U of Alberta,
2017062601-07,442 LA CB 9m,6/26/2017,Part P,Part P,6,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,hpolaczek,12/11/2017 12:00:00 AM
2017062601-07,442 LA CB 9m,6/26/2017,pH,pH,6.224,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,hpolaczek,6/26/2017 12:00:00 AM
2017062601-07,442 LA CB 9m,6/26/2017,SRSi,SRSi,0.973,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bgirouard,12/19/2017 12:00:00 AM
2017062601-07,442 LA CB 9m,6/26/2017,TDN,TDN,279,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,6/29/2017 12:00:00 AM
2017062601-07,442 LA CB 9m,6/26/2017,TDP,TDP,2.699,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,,6/29/2017 12:00:00 AM
2017062602-01,239 EIF,6/26/2017,Alk,Alk,222.4,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
